timestamp,signalQuality,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,label
"2026-07-27T02:21:12.777Z","0","56","44","927856","31730","21188","10837","5063","7993","4465","1548",""
"2026-07-27T02:21:13.815Z","0","77","70","357732","38910","6453","22251","13723","12456","6519","3684",""
"2026-07-27T02:21:14.937Z","0","66","54","959602","104081","3404","8729","7111","4483","1298","1701",""
"2026-07-27T02:21:15.957Z","0","63","47","566368","116806","17256","3296","12618","5723","7916","1748",""
"2026-07-27T02:21:16.761Z","0","66","23","91722","127557","4380","13066","11033","24547","4902","658",""
"2026-07-27T02:21:17.631Z","0","60","27","139436","44382","24182","17962","12090","8898","5329","4013",""
"2026-07-27T02:21:18.531Z","0","63","43","510818","115193","18281","26238","6727","7681","19936","6733",""
"2026-07-27T02:21:19.875Z","0","81","47","48614","22030","2909","3994","6548","4924","1120","263",""
"2026-07-27T02:21:21.177Z","0","77","67","450699","76815","32761","35723","19114","16018","2409","1207",""
"2026-07-27T02:21:21.963Z","0","80","69","177207","34468","25907","11975","8907","9981","2686","2163",""
"2026-07-27T02:21:22.749Z","0","67","51","107932","225526","11811","6745","7320","4884","5758","3106",""
"2026-07-27T02:21:23.535Z","0","56","53","619876","130794","5724","30954","6996","10453","5588","2578",""
"2026-07-27T02:21:25.311Z","0","47","53","92818","49161","37502","5943","19312","5099","9468","924",""
"2026-07-27T02:21:26.487Z","0","47","51","52916","27516","16018","9114","4807","6868","3565","2047",""
"2026-07-27T02:21:27.927Z","0","66","63","489149","146271","16288","20237","25567","17792","18415","6835",""
"2026-07-27T02:21:28.779Z","0","69","67","30563","83378","23167","9298","2587","10925","6287","3668",""
"2026-07-27T02:21:30.171Z","0","66","43","231922","42911","12791","11385","16707","8836","3648","2471",""
"2026-07-27T02:21:31.563Z","51","66","43","2213961","231161","458051","979583","723481","1190956","525179","393262",""
"2026-07-27T02:21:32.229Z","26","66","43","789320","335787","151386","101782","63875","9060","5600","8386",""
"2026-07-27T02:21:32.875Z","0","50","48","1843627","108358","7899","24617","10140","3817","1655","3739",""
"2026-07-27T02:21:33.661Z","0","56","41","222789","63528","9902","8350","10597","11576","4366","6734",""
"2026-07-27T02:21:34.591Z","0","60","34","126278","139487","4005","9276","7395","8619","6962","2423",""
"2026-07-27T02:21:35.954Z","0","53","23","237475","215070","18416","14819","13210","16805","5103","7066",""
"2026-07-27T02:21:36.739Z","0","74","30","111591","19499","12227","8148","10329","5256","3528","5752",""
"2026-07-27T02:21:37.519Z","0","61","38","299698","113252","6186","47751","27367","9607","22197","2740",""
"2026-07-27T02:21:38.533Z","0","66","56","1001803","96283","30656","14718","9780","12210","4227","1502",""
"2026-07-27T02:21:39.313Z","0","77","69","209136","79182","36081","5691","10670","20440","7450","955",""
"2026-07-27T02:21:40.327Z","0","80","75","56095","12750","17749","2396","4752","5868","1785","1734",""
"2026-07-27T02:21:41.851Z","0","91","77","493633","58219","20674","13942","22550","13678","8012","12457",""
"2026-07-27T02:21:42.757Z","0","100","74","67375","38663","1863","13198","4435","8312","2268","1274",""
"2026-07-27T02:21:43.537Z","0","90","70","112476","22215","4714","4000","1034","2445","1381","678",""
"2026-07-27T02:21:44.359Z","0","84","70","134265","75719","52530","29598","8868","15710","4477","1085",""
"2026-07-27T02:21:45.393Z","0","78","69","175210","79806","36423","3940","23456","10753","4817","3121",""
"2026-07-27T02:21:46.513Z","51","78","69","2440712","311492","114379","173363","117744","78620","54493","14116",""
"2026-07-27T02:21:47.389Z","0","70","50","556563","312355","15392","7588","75277","32129","28157","8606",""
"2026-07-27T02:21:48.325Z","0","80","60","65362","60571","42889","24171","9023","16953","6595","3155",""
"2026-07-27T02:21:50.167Z","0","77","51","1027337","1565047","565494","258144","74159","211490","20887","8961",""
"2026-07-27T02:21:50.887Z","0","90","60","315160","22903","10800","27600","21873","15662","5565","2358",""
"2026-07-27T02:21:51.673Z","0","80","88","76608","61740","21936","15217","4556","4063","3699","738",""
"2026-07-27T02:21:52.459Z","0","66","75","317779","128080","34351","7970","15421","8008","3907","747",""
"2026-07-27T02:21:53.401Z","0","75","80","279242","54104","38311","19260","11021","17004","15078","7590",""
"2026-07-27T02:21:54.193Z","0","66","80","50135","33519","17802","10155","5828","9759","3842","1429",""
"2026-07-27T02:21:55.490Z","0","81","60","171708","84814","8061","4928","11774","11899","4457","2501",""
"2026-07-27T02:21:57.025Z","0","91","66","91007","35770","19480","4817","3920","6623","4169","1247",""
"2026-07-27T02:21:57.811Z","0","81","48","154938","99879","11738","8955","14509","9885","7680","1957",""
"2026-07-27T02:21:58.597Z","0","81","29","137767","25599","865","3770","6333","4021","1235","1350",""
"2026-07-27T02:21:59.383Z","0","83","41","313464","68645","11115","14171","15273","13259","7188","1401",""
"2026-07-27T02:22:00.199Z","0","80","35","160099","55607","9731","17533","20380","6871","2332","1345",""
"2026-07-27T02:22:01.682Z","0","81","51","175018","78025","33935","17048","7237","12524","2562","1556",""
"2026-07-27T02:22:02.629Z","0","74","40","224230","126621","6137","3670","30384","10514","3054","1459",""
"2026-07-27T02:22:03.596Z","0","78","48","1884359","417462","332815","91184","200763","151634","30748","40224",""
"2026-07-27T02:22:04.994Z","0","87","57","429125","3969","2746","2143","1425","1513","1426","999",""
"2026-07-27T02:22:05.791Z","0","90","56","1129940","161374","40998","74550","50281","35598","72627","30177",""
"2026-07-27T02:22:06.590Z","0","97","80","985790","94937","22013","33271","17474","23103","25034","20656",""
"2026-07-27T02:22:07.886Z","0","81","61","426700","234132","20340","13113","18331","14014","9687","8861",""
"2026-07-27T02:22:08.815Z","0","87","56","151463","45453","21279","15129","7539","19359","9799","2183",""
"2026-07-27T02:22:09.602Z","0","83","48","193703","73058","5011","12294","5584","8239","6918","3566",""
"2026-07-27T02:22:10.429Z","0","91","48","781862","39009","26995","4765","18151","32352","7988","6341",""
"2026-07-27T02:22:12.421Z","0","100","51","92257","91575","15259","8104","29373","20545","7258","3001",""
"2026-07-27T02:22:14.839Z","0","84","30","200266","155637","5376","3054","16310","7910","4867","2129",""
"2026-07-27T02:22:15.691Z","0","80","30","120458","83716","11384","5406","7852","11215","2957","2612",""
"2026-07-27T02:22:16.472Z","0","70","24","23851","30225","5891","5388","11104","6480","3270","4050",""
"2026-07-27T02:22:17.797Z","0","50","20","107851","53138","3615","10911","3506","2412","1698","843",""
"2026-07-27T02:22:19.897Z","0","61","41","141232","83360","13534","20045","15710","15871","3044","1487",""
"2026-07-27T02:22:20.929Z","0","57","56","1406694","427392","264823","225018","104383","113429","97640","25278",""
"2026-07-27T02:22:21.752Z","0","63","43","84837","459373","41726","7452","59995","25899","111880","32078",""
"2026-07-27T02:22:22.543Z","0","53","44","3141971","779064","177105","90939","54732","58467","117497","45488",""
"2026-07-27T02:22:23.503Z","0","50","61","1099995","107537","74145","48266","43741","17051","9757","13852",""
"2026-07-27T02:22:24.367Z","0","57","44","1193409","516724","121989","104738","320389","176031","47726","12030",""
"2026-07-27T02:22:25.988Z","26","57","44","1059038","36152","5919","18972","32873","38360","9362","3545",""
"2026-07-27T02:22:26.773Z","0","67","51","17235","99174","15469","1839","7119","13718","11181","2332",""
"2026-07-27T02:22:27.560Z","0","69","29","84790","190743","6322","6547","11805","13968","5711","3241",""
"2026-07-27T02:22:28.351Z","0","63","21","163789","34014","9738","4015","4524","1882","1266","517",""
"2026-07-27T02:22:29.515Z","0","48","14","132731","126883","18890","1879","14952","10454","2803","2596",""
"2026-07-27T02:22:30.547Z","0","37","7","296953","130184","1401","9055","4821","5756","3057","1158",""
"2026-07-27T02:22:31.340Z","0","43","26","339534","117327","11727","35984","11824","18471","3921","854",""
"2026-07-27T02:22:32.611Z","0","57","24","68601","40870","13727","6231","14419","9276","5489","2152",""
"2026-07-27T02:22:34.008Z","0","64","35","82874","52456","4017","16728","8167","8395","6936","1316",""
"2026-07-27T02:22:35.520Z","0","87","53","597673","29981","11500","6174","11061","12497","7042","3413",""
"2026-07-27T02:22:36.714Z","0","77","63","144735","102725","24837","61336","12470","7755","3830","2038",""
"2026-07-27T02:22:37.500Z","0","83","57","723607","59910","8668","15399","30777","24027","4078","5546",""
"2026-07-27T02:22:38.394Z","0","90","66","298158","37824","28672","5559","5299","18273","7372","1251",""
"2026-07-27T02:22:39.288Z","0","81","70","74035","50637","8388","22339","10025","9987","4814","4792",""
"2026-07-27T02:22:41.544Z","0","70","69","33528","169967","94527","7439","8162","5827","2249","1237",""
"2026-07-27T02:22:42.330Z","0","60","90","161687","86421","34845","83209","9036","20377","5462","2651",""
"2026-07-27T02:22:43.560Z","0","35","54","1017747","318289","14956","14233","29185","22722","20400","27978",""
"2026-07-27T02:22:44.346Z","0","57","47","1034145","135045","19332","31334","23125","26097","23989","11336",""
"2026-07-27T02:22:45.312Z","0","53","34","702482","145799","7435","52111","11446","12840","4089","2994",""
"2026-07-27T02:22:47.118Z","0","56","38","352326","137140","41479","10235","8063","12987","5535","4416",""
"2026-07-27T02:22:48.852Z","0","47","44","1056383","312949","16787","31583","18869","11404","10250","11497",""
"2026-07-27T02:22:49.554Z","0","47","63","172208","21173","28776","15856","9816","9493","4036","3952",""
"2026-07-27T02:22:51.468Z","0","34","40","806514","282014","17223","10339","15175","7786","3178","2756",""
"2026-07-27T02:22:52.152Z","0","48","27","501525","460933","13045","16379","27698","55563","25009","16083",""
"2026-07-27T02:22:53.502Z","0","50","11","1948788","133553","36170","21339","34354","21846","29123","8503",""
"2026-07-27T02:22:54.444Z","0","67","24","1625615","116565","25741","11299","16255","21275","11357","8238",""
"2026-07-27T02:22:55.230Z","51","67","24","1389793","149417","79743","21186","99054","159145","121491","31319",""
"2026-07-27T02:22:56.310Z","0","53","38","816319","93845","8932","8948","11309","3295","1647","1532",""
"2026-07-27T02:22:57.144Z","0","61","24","441653","74263","3883","2192","6972","10338","6280","2239",""
"2026-07-27T02:22:58.062Z","0","60","27","80820","29948","10613","7620","6894","5087","1356","1453",""
"2026-07-27T02:22:59.214Z","0","61","26","325892","42398","4939","9005","9660","8387","9239","2759",""
"2026-07-27T02:23:00.066Z","0","75","34","977703","108773","24370","15601","18378","14658","7274","4968",""
"2026-07-27T02:23:01.182Z","0","69","47","117701","115073","16110","8896","17449","13170","5350","784",""
"2026-07-27T02:23:02.034Z","0","70","27","147066","108863","9478","6341","39141","14627","11070","5065",""
"2026-07-27T02:23:03.708Z","0","57","11","106700","419150","8248","20285","38529","22832","10829","7012",""
"2026-07-27T02:23:04.494Z","0","63","14","202235","69792","22086","16024","15693","14665","15919","1892",""
"2026-07-27T02:23:05.280Z","0","60","4","731947","246754","14268","9465","31479","20352","6938","3488",""
"2026-07-27T02:23:06.066Z","0","57","21","721592","213413","81668","45414","67425","34248","26905","26119",""
"2026-07-27T02:23:07.350Z","0","63","48","2105126","349289","49065","154966","44844","47923","44276","13917",""
"2026-07-27T02:23:08.130Z","0","51","53","1511544","173776","33480","84033","9633","14668","22978","13715",""
"2026-07-27T02:23:09.293Z","0","53","78","1321915","154831","60949","33322","10523","20737","18436","2842",""
"2026-07-27T02:23:11.562Z","0","54","51","710435","76045","2860","1125","7312","9218","9792","7727",""
"2026-07-27T02:23:12.546Z","0","47","41","657452","188312","68139","24242","44896","19790","43115","14232",""
"2026-07-27T02:23:13.332Z","0","40","17","422609","847669","10947","49630","28992","42857","40559","46909",""
"2026-07-27T02:23:14.118Z","0","50","54","807923","48268","96837","17653","19506","43492","71513","34324",""
"2026-07-27T02:23:15.252Z","0","67","51","112936","72516","8849","12568","4365","17573","8975","11860",""
"2026-07-27T02:23:16.314Z","0","75","47","835387","56995","15165","3050","8766","9596","15323","4875",""
"2026-07-27T02:23:17.100Z","0","87","64","2322731","146872","13354","44044","41555","25676","9716","12622",""
"2026-07-27T02:23:17.976Z","0","67","48","2143635","154524","11330","44983","33854","10871","31612","13759",""
"2026-07-27T02:23:18.990Z","0","70","48","397599","63049","8639","14579","24028","23677","8677","6313",""
"2026-07-27T02:23:19.950Z","0","69","64","244864","40648","18381","30984","7089","9485","5479","1783",""
"2026-07-27T02:23:21.018Z","0","70","67","761933","96194","32427","16958","16455","21017","13263","5330",""
"2026-07-27T02:23:22.362Z","0","70","70","287267","12364","4485","1716","3566","1013","376","421",""
"2026-07-27T02:23:23.148Z","0","50","67","124377","160806","18465","9938","9295","7162","3582","2431",""
"2026-07-27T02:23:23.934Z","0","41","56","33011","75446","26266","21248","34957","7393","3208","1865",""
"2026-07-27T02:23:24.834Z","0","38","63","611115","123897","47882","45611","14581","24836","13220","9989",""
"2026-07-27T02:23:26.220Z","0","41","53","417002","119110","19402","7169","23786","10137","9352","1937",""
"2026-07-27T02:23:27.006Z","0","50","67","92651","46841","24375","5955","4782","5728","3962","1988",""
"2026-07-27T02:23:27.804Z","0","44","64","92210","17752","3761","2498","1569","895","1714","684",""
"2026-07-27T02:23:28.896Z","0","43","43","485240","749211","34448","52170","92598","87062","6600","2307",""
"2026-07-27T02:23:29.988Z","0","40","40","105321","89547","9023","5278","15348","5157","12856","656",""
"2026-07-27T02:23:30.990Z","0","35","17","207693","209889","2844","14848","4004","9886","4853","2256",""
"2026-07-27T02:23:32.023Z","0","50","27","1613284","22737","18075","13460","12437","8070","7100","6116",""
"2026-07-27T02:23:32.914Z","0","44","41","2110668","519312","144364","22796","29076","45860","61697","53323",""
"2026-07-27T02:23:33.958Z","0","60","44","1787621","83808","8136","10504","12905","19153","7783","3056",""
"2026-07-27T02:23:35.080Z","51","60","44","715269","35641","25200","19294","16021","18193","4101","3990",""
"2026-07-27T02:23:35.878Z","51","60","44","737584","667452","112313","129066","139867","212775","27793","5869",""
"2026-07-27T02:23:36.880Z","0","74","54","573598","77041","11433","5853","7681","11949","4294","7178",""
"2026-07-27T02:23:37.786Z","0","69","40","789485","181403","29541","16997","8828","24958","11895","13058",""
"2026-07-27T02:23:39.088Z","0","75","37","446605","62679","16831","3507","9429","10107","6222","5320",""
"2026-07-27T02:23:40.150Z","0","56","40","671488","184082","9764","29751","16467","9079","23965","8603",""
"2026-07-27T02:23:41.026Z","0","57","48","518430","162536","63694","27340","19826","34704","51436","9993",""
"2026-07-27T02:23:41.806Z","0","60","48","163518","25643","3968","2789","2815","4002","2865","1268",""
"2026-07-27T02:23:43.282Z","0","57","43","375601","167668","15502","13791","25144","18953","18784","13365",""
"2026-07-27T02:23:44.074Z","0","80","34","1992570","86712","6730","2720","7798","26142","19127","10520",""
"2026-07-27T02:23:44.860Z","0","66","29","1116574","650217","26857","196191","43171","37722","94019","50682",""
"2026-07-27T02:23:46.018Z","0","75","26","933933","83545","11115","11594","18104","24645","9832","16000",""
"2026-07-27T02:23:46.954Z","0","88","24","500527","110179","14557","3840","10068","43512","10247","7806",""
"2026-07-27T02:23:47.872Z","0","83","30","1334621","271216","32915","16926","52915","57174","26445","15389",""
"2026-07-27T02:23:48.892Z","0","100","37","518364","68044","15577","29763","15417","25679","32804","9289",""
"2026-07-27T02:23:50.068Z","0","91","38","920181","95827","20543","4444","22128","13214","18294","5262",""
"2026-07-27T02:23:50.920Z","0","83","43","451607","54778","2934","10281","5336","11673","15260","3818",""
"2026-07-27T02:23:51.844Z","0","70","50","289305","150338","23925","13898","8246","10876","8632","7386",""
"2026-07-27T02:23:52.853Z","0","61","40","977479","265682","11426","47646","40630","29522","25429","8090",""
"2026-07-27T02:23:54.004Z","0","53","47","783223","419650","160630","16497","43346","32267","33779","3579",""
"2026-07-27T02:23:54.790Z","0","35","41","1536873","866919","96887","19740","33592","35118","25600","7956",""
"2026-07-27T02:23:55.732Z","0","38","56","169742","58919","58759","20897","30320","9762","8687","4095",""
"2026-07-27T02:23:56.974Z","0","34","53","107155","131978","16357","3908","15531","9237","19518","4557",""
"2026-07-27T02:23:58.295Z","0","40","53","126474","115945","40830","12222","22527","16648","8819","6069",""
"2026-07-27T02:23:59.080Z","0","57","75","163439","39765","24668","27654","17435","13589","7625","2490",""
"2026-07-27T02:23:59.866Z","0","60","75","801170","48254","51865","10891","24875","8827","8682","2219",""
"2026-07-27T02:24:01.132Z","0","69","80","522445","255461","48337","9730","34367","53001","24135","16775",""
"2026-07-27T02:24:02.021Z","0","69","93","984467","755602","869176","224546","162362","193995","212116","93402",""
"2026-07-27T02:24:02.800Z","0","51","81","112454","64510","13031","6936","2749","2769","1918","975",""
"2026-07-27T02:24:03.958Z","0","51","66","763378","178932","45846","6106","3394","17940","13925","7799",""
"2026-07-27T02:24:04.774Z","0","40","77","910071","138720","62739","15306","44551","13579","18631","9334",""
"2026-07-27T02:24:05.962Z","0","27","56","202338","193179","11712","31853","11397","8730","3494","3471",""
"2026-07-27T02:24:07.216Z","0","51","43","733292","50830","5256","2076","3440","13661","11649","7336",""
"2026-07-27T02:24:08.002Z","0","60","51","1674247","60785","39304","12036","32928","17351","15443","7931",""
"2026-07-27T02:24:08.956Z","0","69","56","1082701","113604","38426","54584","33404","29116","14928","14056",""
"2026-07-27T02:24:09.850Z","51","69","56","742059","30576","4656","8292","5499","4357","2083","1355",""
"2026-07-27T02:24:10.678Z","0","77","63","1089880","924230","297260","47673","9874","78355","128168","6022",""
"2026-07-27T02:24:11.860Z","0","56","69","1399259","323833","25242","33927","21446","14451","5058","3269",""
"2026-07-27T02:24:13.360Z","0","35","51","904619","338960","20117","14585","7272","8518","6188","3591",""
"2026-07-27T02:24:14.146Z","0","30","40","170736","118752","23777","11610","17700","16735","5650","4403",""
"2026-07-27T02:24:15.250Z","0","43","29","783232","165024","4369","24997","10965","29988","13390","8400",""
"2026-07-27T02:24:16.036Z","0","56","24","941500","21897","1539","2723","8752","3425","2971","1528",""
"2026-07-27T02:24:16.822Z","0","53","24","171761","121460","7130","7877","13919","2621","1375","673",""
"2026-07-27T02:24:17.848Z","0","47","26","781544","188041","15298","35276","6485","14388","9372","7115",""
"2026-07-27T02:24:19.024Z","0","38","20","1044882","132076","6717","6930","7385","11154","7925","4707",""
"2026-07-27T02:24:20.086Z","0","51","27","502305","13885","8974","10518","34625","32911","10055","1381",""
"2026-07-27T02:24:20.872Z","0","66","41","244183","120026","34730","8281","26588","14918","21915","3844",""
"2026-07-27T02:24:21.724Z","0","66","51","202931","68009","43037","8723","9192","9043","7943","1835",""
"2026-07-27T02:24:22.888Z","0","60","60","843200","174991","11031","20132","8469","11117","10949","5313",""
"2026-07-27T02:24:23.770Z","0","26","48","1062879","285240","3450","24181","15308","9577","14160","7261",""
"2026-07-27T02:24:24.640Z","0","37","41","69304","53776","7723","6612","14262","17914","6686","3450",""
"2026-07-27T02:24:25.618Z","0","24","20","231352","738145","60917","20930","16510","18733","11072","8075",""
"2026-07-27T02:24:26.686Z","0","29","30","1276982","107643","25865","38318","21389","14441","37836","11430",""
"2026-07-27T02:24:27.826Z","0","44","35","27284","34670","3368","2914","10614","5226","1588","1508",""
"2026-07-27T02:24:28.978Z","0","29","41","827578","377663","75287","34009","10523","24628","11860","10152",""
"2026-07-27T02:24:29.812Z","0","37","43","1212307","893458","53042","64738","63307","52899","40726","84559",""
"2026-07-27T02:24:30.598Z","0","27","47","1323601","815954","413050","235012","144439","55352","68954","61606",""
"2026-07-27T02:24:31.696Z","0","23","61","1051427","354841","141716","29074","15767","48838","38800","18191",""
"2026-07-27T02:24:32.560Z","0","30","53","99771","14286","1136","1544","675","2287","1313","1721",""
"2026-07-27T02:24:33.644Z","0","53","57","280604","32589","530","11050","15692","19865","8683","5865",""
"2026-07-27T02:24:34.647Z","0","60","40","1001885","272165","26982","22855","38795","22854","19690","16301",""
"2026-07-27T02:24:35.691Z","0","57","26","491392","419652","35301","38773","52680","37709","11958","5151",""
"2026-07-27T02:24:36.878Z","0","44","37","1269999","208695","67783","5627","21406","8329","2320","1870",""
"2026-07-27T02:24:37.790Z","0","26","44","732538","200998","29744","39988","7057","17588","5787","3725",""
"2026-07-27T02:24:38.709Z","0","20","63","1011120","147118","93454","15106","9878","10612","35217","13380",""
"2026-07-27T02:24:39.561Z","0","23","50","36932","265354","7314","8404","12763","28677","7424","9475",""
"2026-07-27T02:24:40.628Z","0","37","30","1592729","838350","53780","15795","67322","114482","45431","23946",""
"2026-07-27T02:24:41.702Z","0","43","44","785722","66984","88454","29223","37854","21375","14247","5013",""
"2026-07-27T02:24:42.603Z","0","64","37","1574733","124845","49098","39811","43891","83175","38978","21301",""
"2026-07-27T02:24:43.514Z","0","67","66","1579905","136379","106470","23623","41533","46503","32688","30498",""
"2026-07-27T02:24:44.624Z","0","69","94","237874","4639","3143","915","784","1279","1145","1011",""
"2026-07-27T02:24:45.842Z","0","53","66","271006","122564","6458","7145","2147","2832","3047","2232",""
"2026-07-27T02:24:46.761Z","0","35","81","94541","48675","59278","1855","4903","6849","5020","2397",""
"2026-07-27T02:24:47.547Z","0","35","81","1022481","29191","10038","18105","5868","8714","6578","3659",""
"2026-07-27T02:24:48.476Z","0","35","69","745989","77102","10649","9290","5845","12531","13168","6699",""
"2026-07-27T02:24:49.484Z","0","44","83","986112","65200","9551","15876","5982","5305","5921","5803",""
"2026-07-27T02:24:50.606Z","0","50","66","56913","51569","15269","2743","8073","7295","10127","2635",""
"2026-07-27T02:24:51.686Z","0","41","53","1701203","135567","32709","8864","26329","10709","5370","1692",""
"2026-07-27T02:24:52.562Z","0","44","56","87137","75361","13878","14611","16594","18475","7620","1664",""
"2026-07-27T02:24:53.505Z","0","61","40","1605347","489102","12191","55306","45316","202943","73012","14737",""
"2026-07-27T02:24:54.513Z","0","56","50","1161273","108627","52486","12394","10418","10203","14463","2937",""
"2026-07-27T02:24:55.496Z","0","57","50","193786","67976","8399","14712","11600","7405","5960","4142",""
"2026-07-27T02:24:56.481Z","0","44","40","767694","204249","15055","12833","21873","10948","12619","5759",""
"2026-07-27T02:24:57.500Z","0","16","56","987234","90954","18827","14031","7985","2553","4343","2356",""
"2026-07-27T02:24:58.526Z","0","21","47","1728150","182686","20750","31933","21896","25042","12532","13965",""
"2026-07-27T02:24:59.852Z","0","24","50","808909","128716","32353","32929","39807","19534","25841","10765",""
"2026-07-27T02:25:00.770Z","0","34","67","1883105","205598","49210","104812","87594","39682","73932","20669",""
"2026-07-27T02:25:01.550Z","0","60","69","1177176","155442","57418","75071","108450","77234","14904","4490",""
"2026-07-27T02:25:02.498Z","0","64","63","61922","46880","4385","3502","7533","10559","10241","1672",""
"2026-07-27T02:25:03.566Z","0","70","69","21066","1995","1733","1025","1252","976","751","203",""
"2026-07-27T02:25:04.436Z","0","70","43","700457","65866","1202","2970","4144","7703","2929","4460",""
"2026-07-27T02:25:05.666Z","0","69","26","1209996","55576","2933","8120","16481","15693","7628","1684",""
"2026-07-27T02:25:06.488Z","0","63","50","1775208","195944","127814","94272","38918","36931","51631","6043",""
"2026-07-27T02:25:07.496Z","0","50","40","165105","59520","9074","9553","3921","4085","2271","1387",""
"2026-07-27T02:25:08.553Z","0","50","63","1672895","200919","64945","29073","44202","34409","8426","3018",""
"2026-07-27T02:25:09.404Z","0","34","57","133972","89019","4388","3933","11405","3828","1619","1020",""
"2026-07-27T02:25:10.622Z","0","51","48","1367432","310214","124034","127870","122619","388137","208318","53042",""
"2026-07-27T02:25:11.528Z","0","43","27","1896660","1196212","35005","30976","73672","26387","47812","16671",""
"2026-07-27T02:25:12.500Z","0","37","23","946234","156295","32880","9879","15338","12003","10119","5185",""
"2026-07-27T02:25:14.624Z","0","38","24","120610","210377","13906","7810","4992","12920","6359","1006",""
"2026-07-27T02:25:15.260Z","0","23","21","225276","83034","22788","2155","6840","14812","5962","2719",""
"2026-07-27T02:25:16.046Z","0","44","41","288917","163314","49593","18872","24831","41879","18742","15875",""
"2026-07-27T02:25:16.826Z","0","48","54","655316","100146","62518","32548","17162","16382","6601","8033",""
"2026-07-27T02:25:17.624Z","0","47","44","76240","97898","338","3765","5203","4249","1287","513",""
"2026-07-27T02:25:18.470Z","0","43","50","26061","44097","7934","11128","1757","6112","12750","4946",""
"2026-07-27T02:25:19.460Z","0","37","53","310840","139193","35871","22709","13175","19996","14968","3005",""
"2026-07-27T02:25:20.534Z","0","37","38","586883","258783","46431","15243","24135","27516","11004","3421",""
"2026-07-27T02:25:21.452Z","0","48","64","990823","77037","25672","13172","17516","16082","3461","3573",""
"2026-07-27T02:25:22.634Z","0","44","64","716275","14899","1396","7549","5614","1546","1316","349",""
"2026-07-27T02:25:23.966Z","0","43","74","649461","117356","51763","44481","10291","17687","34122","6862",""
"2026-07-27T02:25:24.824Z","0","43","67","1676341","212321","23408","8253","7911","18638","35143","5621",""
"2026-07-27T02:25:25.610Z","0","56","69","277700","4800","2523","3402","3005","6321","3374","1063",""
"2026-07-27T02:25:26.457Z","0","61","56","602853","157047","11156","16140","23137","20882","14310","6677",""
"2026-07-27T02:25:27.417Z","0","67","27","931557","206608","14191","1263","18681","32832","34999","36810",""
"2026-07-27T02:25:28.431Z","0","75","27","317783","90948","4003","20513","47668","19606","13466","7359",""
"2026-07-27T02:25:29.438Z","0","47","7","281731","410140","16057","10976","12445","13607","7617","8529",""
"2026-07-27T02:25:30.512Z","0","54","29","598319","145789","109817","241964","54279","130454","49664","24342",""
"2026-07-27T02:25:31.622Z","0","56","54","245976","25318","17269","10483","19543","10125","4028","2718",""
"2026-07-27T02:25:32.462Z","0","35","56","864341","141631","23031","3806","21977","3046","5267","999",""
"2026-07-27T02:25:33.439Z","0","43","87","1251636","54505","42608","13139","6374","8673","7998","2676",""
"2026-07-27T02:25:34.309Z","0","38","66","759725","146616","13866","20629","20126","26580","34233","10859",""
"2026-07-27T02:25:35.431Z","0","21","64","348462","155208","13878","63810","20407","9058","13992","2235",""
"2026-07-27T02:25:36.535Z","0","41","81","1626515","51171","21696","34360","13584","13652","5020","2755",""
