timestamp,signalQuality,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,label
"2026-07-27T02:03:58.667Z","0","21","80","17557","20114","21705","12254","4489","3569","4090","793",""
"2026-07-27T02:03:59.519Z","0","26","83","4755","22526","8541","7058","7667","4920","2799","1486",""
"2026-07-27T02:04:00.323Z","0","20","77","654456","132457","12620","15776","8588","14669","13654","6482",""
"2026-07-27T02:04:01.133Z","0","16","77","23976","33450","7081","18084","13204","4651","2667","2267",""
"2026-07-27T02:04:02.327Z","0","16","74","70106","41984","17873","32585","8403","6411","2993","1503",""
"2026-07-27T02:04:03.354Z","0","16","75","271364","38678","15164","14489","6261","8243","3034","1516",""
"2026-07-27T02:04:04.140Z","0","20","80","42814","37009","8810","13142","22290","7593","3989","986",""
"2026-07-27T02:04:04.926Z","0","27","87","2033082","9388","12512","20846","13427","11977","3429","1890",""
"2026-07-27T02:04:05.706Z","0","48","78","16779","7473","5344","4586","3038","15115","6588","2727",""
"2026-07-27T02:04:06.990Z","0","50","78","103513","37335","21473","13119","11227","10596","18687","6346",""
"2026-07-27T02:04:07.770Z","0","66","80","11709","10103","4592","13156","7052","33527","33245","15351",""
"2026-07-27T02:04:08.616Z","0","61","67","53590","92414","24328","7014","10543","16090","18963","7357",""
"2026-07-27T02:04:09.606Z","0","50","63","269727","114289","30189","9958","11869","30279","14329","8963",""
"2026-07-27T02:04:11.640Z","0","54","64","5929","7316","2930","7415","2449","5216","3033","2020",""
"2026-07-27T02:04:12.432Z","0","41","74","1465966","28052","42480","35835","40242","19005","11273","7795",""
"2026-07-27T02:04:13.218Z","0","43","75","52748","53704","14419","11635","8765","13387","12758","3403",""
"2026-07-27T02:04:14.005Z","0","37","69","1379843","430014","33522","30399","27966","36888","15971","2020",""
"2026-07-27T02:04:14.790Z","0","34","64","25259","37808","12236","16011","10901","13883","13715","2935",""
"2026-07-27T02:04:15.792Z","0","34","57","154073","114240","65013","12106","31108","33723","22666","9824",""
"2026-07-27T02:04:16.710Z","0","30","67","84999","32164","67397","24675","52768","21533","16267","13674",""
"2026-07-27T02:04:17.784Z","0","35","53","328103","34536","107","1042","5081","4012","2422","1335",""
"2026-07-27T02:04:18.708Z","0","40","53","12243","7188","3560","12816","17758","8160","7416","4583",""
"2026-07-27T02:04:19.584Z","0","50","53","3981","3928","8243","3744","9717","11622","5463","4514",""
"2026-07-27T02:04:20.772Z","0","54","51","51919","20354","8849","28320","12309","19940","11720","7200",""
"2026-07-27T02:04:21.744Z","0","63","74","10366","9969","3369","2566","6522","4777","3669","4190",""
"2026-07-27T02:04:22.698Z","0","51","75","100903","147701","70961","41093","27327","23515","18053","13975",""
"2026-07-27T02:04:23.580Z","0","38","74","610350","41001","3744","20204","11593","7791","4958","5195",""
"2026-07-27T02:04:24.594Z","0","35","69","5690","13815","2418","7487","3770","4189","5523","3101",""
"2026-07-27T02:04:25.686Z","0","41","70","14005","4683","3562","2727","4968","7741","4349","2885",""
"2026-07-27T02:04:26.532Z","0","47","67","97658","30529","7331","7084","4065","6877","5870","4017",""
"2026-07-27T02:04:27.558Z","0","47","75","146894","46479","65772","14047","33909","17687","11332","7477",""
"2026-07-27T02:04:28.638Z","0","41","69","774563","358167","115432","46250","104967","50277","91638","45037",""
"2026-07-27T02:04:29.754Z","0","38","74","9779","23998","11736","13225","4343","26402","8404","9785",""
"2026-07-27T02:04:30.792Z","0","43","77","14075","23741","14463","7804","6783","12630","8258","11052",""
"2026-07-27T02:04:31.578Z","0","56","70","12656","4137","8137","2809","6189","11212","8333","5989",""
"2026-07-27T02:04:32.694Z","0","51","74","1121377","130461","47983","20004","74131","12126","18652","9493",""
"2026-07-27T02:04:33.516Z","0","35","74","534815","19122","9313","1949","1970","1714","1823","1697",""
"2026-07-27T02:04:34.566Z","0","21","64","770802","103435","14545","10964","3641","6332","5462","2837",""
"2026-07-27T02:04:36.270Z","0","1","53","819540","204330","17511","11151","5338","8178","10029","3000",""
"2026-07-27T02:04:37.308Z","0","1","54","806106","331071","130258","18162","10279","21666","18879","2952",""
"2026-07-27T02:04:38.442Z","0","1","54","241162","34770","14641","2676","2395","2264","1739","1327",""
"2026-07-27T02:04:39.492Z","0","1","57","692542","126053","40142","10651","14820","7467","7814","2266",""
"2026-07-27T02:04:40.326Z","0","1","60","731229","558844","100284","3415","18885","26822","9141","9568",""
"2026-07-27T02:04:41.112Z","0","1","50","166577","102518","12842","3189","12308","14817","12346","6814",""
"2026-07-27T02:04:41.898Z","0","27","48","3331","721","8414","1976","11021","14038","9988","7163",""
